Subject,session,score
214,22,133
214,23,109
214,24,101
214,25,118
214,26,113
214,27,88
214,28,67
214,29,69
214,30,75
214,31,71
214,32,56
214,33,37
215,0,120
215,1,136
215,2,149
215,3,143
215,4,163
215,5,158
215,6,157
215,7,166
215,8,146
215,9,132
215,10,128
215,11,112
215,12,127
215,13,150
215,14,149
215,15,168
215,16,186
215,17,185
215,18,195
215,19,173
215,20,177
215,21,154
215,22,146
215,23,122
215,24,142
215,25,117
215,26,100
215,27,91
215,28,110
215,29,115
215,30,107
215,31,89
215,32,85
215,33,105
216,0,116
216,1,121
216,2,111
216,3,112
216,4,127
216,5,137
216,6,144
216,7,136
216,8,120
216,9,137
216,10,137
216,11,148
216,12,162
216,13,141
216,14,165
216,15,168
216,16,148
216,17,170
216,18,170
216,19,172
216,20,195
216,21,196
216,22,181
216,23,158
216,24,172
216,25,154
216,26,150
216,27,150
216,28,127
216,29,140
217,0,115
217,1,135
217,2,111
217,3,122
217,4,104
217,5,96
217,6,117
217,7,95
217,8,97
217,9,114
217,10,119
217,11,130
217,12,124
217,13,127
217,14,144
217,15,142
217,16,155
217,17,178
217,18,196
217,19,216
217,20,209
217,21,220
217,22,214
217,23,229
217,24,231
217,25,243
217,26,232
217,27,231
217,28,218
217,29,207
217,30,212
217,31,212
218,0,108
218,1,128
218,2,145
218,3,160
218,4,140
218,5,139
218,6,120
218,7,104
218,8,83
218,9,66
218,10,84
218,11,92
218,12,107
218,13,107
218,14,96
218,15,116
218,16,139
218,17,118
218,18,97
218,19,110
218,20,120
218,21,105
218,22,94
218,23,115
218,24,91
218,25,81
218,26,91
218,27,81
218,28,97
218,29,112
218,30,129
218,31,148
219,0,110
219,1,89
219,2,98
219,3,120
219,4,99
219,5,109
219,6,92
219,7,86
219,8,72
219,9,83
219,10,80
219,11,85
219,12,89
219,13,105
219,14,110
219,15,121
219,16,101
219,17,76
219,18,64
219,19,65
219,20,52
219,21,57
219,22,64
219,23,66
219,24,44
219,25,28
219,26,22
219,27,0
219,28,4
219,29,11
219,30,17
219,31,26
219,32,21
220,0,119
220,1,137
220,2,142
220,3,153
220,4,175
220,5,195
220,6,215
220,7,235
220,8,233
220,9,228
220,10,242
220,11,241
220,12,259
220,13,280
220,14,302
220,15,293
220,16,274
220,17,297
220,18,294
220,19,306
220,20,292
220,21,293
220,22,286
220,23,283
220,24,288
220,25,270
220,26,287
221,0,112
221,1,128
221,2,105
221,3,103
221,4,126
221,5,133
221,6,138
221,7,151
221,8,166
221,9,144
221,10,164
221,11,170
221,12,164
221,13,171
221,14,177
221,15,175
221,16,193
221,17,182
221,18,160
221,19,136
221,20,149
221,21,164
221,22,148
221,23,123
221,24,109
221,25,98
221,26,82
221,27,77
221,28,73
221,29,67
221,30,80
221,31,74
222,0,117
222,1,135
222,2,125
222,3,128
222,4,143
222,5,153
222,6,129
222,7,147
222,8,154
222,9,173
222,10,162
222,11,183
222,12,196
222,13,196
222,14,213
222,15,235
222,16,245
222,17,227
222,18,230
222,19,206
222,20,188
222,21,180
222,22,178
222,23,160
222,24,145
222,25,156
222,26,145
222,27,138
222,28,154
222,29,169
223,0,108
223,1,113
223,2,108
223,3,102
223,4,83
223,5,91
223,6,78
223,7,61
223,8,42
223,9,49
223,10,55
223,11,44
223,12,27
223,13,33
223,14,9
223,15,10
223,16,-10
223,17,12
223,18,12
224,0,111
224,1,119
224,2,126
224,3,134
224,4,130
224,5,134
224,6,154
224,7,139
224,8,123
224,9,130
224,10,109
224,11,104
224,12,93
224,13,101
224,14,108
224,15,125
224,16,110
224,17,96
224,18,92
224,19,98
224,20,83
224,21,82
224,22,85
224,23,76
224,24,81
224,25,71
224,26,80
224,27,78
224,28,86
224,29,101
224,30,89
224,31,93
225,0,109
225,1,128
225,2,142
225,3,153
225,4,135
225,5,148
225,6,127
225,7,103
225,8,80
225,9,84
225,10,88
225,11,110
225,12,128
225,13,123
225,14,134
225,15,150
225,16,173
225,17,157
225,18,150
225,19,165
225,20,148
225,21,136
225,22,147
225,23,151
225,24,155
225,25,164
225,26,163
225,27,166
225,28,157
225,29,172
225,30,173
225,31,149
226,0,100
226,1,100
226,2,90
226,3,101
226,4,125
226,5,146
226,6,165
226,7,160
226,8,156
226,9,142
226,10,132
226,11,156
226,12,141
226,13,119
226,14,117
226,15,117
226,16,140
226,17,137
226,18,141
226,19,155
226,20,170
226,21,187
226,22,167
226,23,147
226,24,159
226,25,179
226,26,190
226,27,202
226,28,224
226,29,202
226,30,192
226,31,186
226,32,163
226,33,143
226,34,135
226,35,158
226,36,161
226,37,178
226,38,157
226,39,174
226,40,165
226,41,176
226,42,191
226,43,180
226,44,190
227,0,109
227,1,90
227,2,99
227,3,79
227,4,68
227,5,59
227,6,83
227,7,88
227,8,90
227,9,105
227,10,94
227,11,116
227,12,120
227,13,104
227,14,99
227,15,116
227,16,136
227,17,117
227,18,105
227,19,93
227,20,76
227,21,83
227,22,95
227,23,116
227,24,93
227,25,107
227,26,114
227,27,126
227,28,143
227,29,122
227,30,109
227,31,115
227,32,131
227,33,140
227,34,124
227,35,138
227,36,141
228,0,109
228,1,118
228,2,95
228,3,89
228,4,107
228,5,95
228,6,97
228,7,117
228,8,105
228,9,123
228,10,143
228,11,153
228,12,134
228,13,114
228,14,90
228,15,100
228,16,100
228,17,113
228,18,107
228,19,84
228,20,99
228,21,91
228,22,99
228,23,102
228,24,84
228,25,90
228,26,80
228,27,70
228,28,59
228,29,51
228,30,73
228,31,69
228,32,61
228,33,85
228,34,68
228,35,83
228,36,86
228,37,89
228,38,101
228,39,114
228,40,108
228,41,117
228,42,113
228,43,119
228,44,141
228,45,119
228,46,133
228,47,108
228,48,101
228,49,106
229,0,113
229,1,113
229,2,98
229,3,88
229,4,64
229,5,62
229,6,40
229,7,30
229,8,44
229,9,44
229,10,50
229,11,49
229,12,58
229,13,73
229,14,76
229,15,88
229,16,100
229,17,113
229,18,89
229,19,97
229,20,87
229,21,101
229,22,123
229,23,134
229,24,109
229,25,95
229,26,95
229,27,84
229,28,59
229,29,70
230,0,118
230,1,137
230,2,147
230,3,133
230,4,115
230,5,118
230,6,102
230,7,103
230,8,82
230,9,61
230,10,48
230,11,30
230,12,45
230,13,66
230,14,57
230,15,40
230,16,43
230,17,63
230,18,38
231,0,101
231,1,78
231,2,72
231,3,95
231,4,83
231,5,88
231,6,109
231,7,105
231,8,91
231,9,69
231,10,83
231,11,59
231,12,55
231,13,59
231,14,79
231,15,101
231,16,80
231,17,102
231,18,100
231,19,87
231,20,105
231,21,81
231,22,87
231,23,99
231,24,75
231,25,84
231,26,76
231,27,88
231,28,102
231,29,119
232,0,107
232,1,90
232,2,114
232,3,89
232,4,105
232,5,86
232,6,102
232,7,122
232,8,134
232,9,121
232,10,123
232,11,114
232,12,99
232,13,78
232,14,91
232,15,95
232,16,100
232,17,107
232,18,128
232,19,124
232,20,119
232,21,129
232,22,118
232,23,133
232,24,121
232,25,109
232,26,92
232,27,102
232,28,77
232,29,66
233,0,109
233,1,107
233,2,97
233,3,82
233,4,68
233,5,55
233,6,51
233,7,26
233,8,29
233,9,53
233,10,39
233,11,22
233,12,16
233,13,-6
233,14,-16
233,15,-7
233,16,15
233,17,13
233,18,-9
233,19,-27
233,20,-46
233,21,-62
233,22,-40
233,23,-59
233,24,-43
233,25,-30
233,26,-25
233,27,-35
233,28,-58
233,29,-48
233,30,-69
233,31,-58
233,32,-75
233,33,-62
233,34,-40
233,35,-39
233,36,-48
233,37,-38
234,0,108
234,1,104
234,2,117
234,3,111
234,4,113
234,5,100
234,6,99
234,7,82
234,8,65
234,9,86
234,10,88
234,11,108
234,12,91
234,13,68
234,14,53
234,15,29
234,16,36
234,17,49
234,18,54
234,19,29
234,20,25
234,21,18
234,22,40
234,23,15
234,24,39
234,25,22
234,26,2
234,27,17
234,28,22
235,0,112
235,1,120
235,2,100
235,3,82
235,4,106
235,5,95
235,6,111
235,7,119
235,8,120
235,9,101
235,10,83
235,11,61
235,12,57
235,13,71
235,14,59
235,15,66
235,16,42
235,17,55
235,18,43
235,19,48
235,20,33
235,21,14
235,22,-8
235,23,12
235,24,18
235,25,-5
235,26,13
235,27,3
235,28,9
235,29,-12
235,30,0
235,31,16
236,0,117
236,1,96
236,2,98
236,3,102
236,4,107
236,5,125
236,6,136
236,7,134
236,8,144
236,9,168
236,10,158
236,11,153
236,12,136
236,13,145
236,14,133
236,15,126
236,16,135
236,17,125
236,18,106
236,19,128
236,20,113
236,21,105
236,22,90
236,23,85
236,24,77
236,25,86
236,26,83
236,27,104
236,28,104
236,29,84
237,0,120
237,1,102
237,2,115
237,3,138
237,4,145
237,5,137
237,6,125
237,7,109
237,8,90
237,9,71
237,10,76
237,11,83
237,12,105
237,13,93
237,14,74
237,15,64
237,16,45
237,17,27
237,18,22
237,19,0
237,20,7
237,21,-11
237,22,-19
237,23,4
237,24,3
237,25,18
237,26,10
237,27,-4
237,28,5
237,29,16
237,30,30
238,0,100
238,1,77
238,2,77
238,3,70
238,4,63
238,5,74
238,6,86
238,7,70
238,8,84
238,9,75
238,10,86
238,11,77
238,12,57
238,13,34
238,14,44
238,15,60
238,16,36
238,17,39
238,18,60
238,19,82
238,20,102
238,21,124
238,22,135
238,23,145
238,24,164
238,25,177
238,26,169
238,27,145
238,28,130
238,29,139
238,30,118
238,31,101
238,32,105
238,33,129
238,34,108
239,0,117
239,1,101
239,2,107
239,3,130
239,4,123
239,5,143
239,6,118
239,7,107
239,8,109
239,9,119
239,10,122
239,11,121
239,12,100
239,13,102
239,14,91
239,15,68
239,16,76
239,17,76
239,18,95
239,19,87
239,20,87
239,21,92
239,22,67
239,23,62
239,24,86
239,25,99
239,26,76
239,27,76
239,28,83
239,29,80
239,30,84
239,31,90
239,32,113
239,33,118
239,34,118
239,35,116
239,36,117
239,37,94
240,0,102
240,1,101
240,2,103
240,3,79
240,4,81
240,5,65
240,6,46
240,7,47
240,8,37
240,9,49
240,10,24
240,11,8
240,12,28
240,13,18
240,14,24
240,15,12
240,16,24
240,17,43
240,18,30
240,19,33
240,20,37
240,21,50
240,22,66
240,23,50
240,24,42
240,25,45
240,26,50
240,27,62
240,28,69
240,29,86
240,30,77
240,31,78
240,32,101
241,0,105
241,1,97
241,2,111
241,3,122
241,4,133
241,5,130
241,6,124
241,7,144
241,8,146
241,9,123
241,10,147
241,11,131
241,12,144
241,13,133
241,14,134
241,15,125
241,16,105
241,17,82
241,18,81
241,19,90
241,20,102
241,21,109
241,22,92
241,23,102
241,24,90
241,25,71
241,26,60
241,27,49
241,28,55
241,29,78
241,30,65
242,0,114
242,1,108
242,2,102
242,3,126
242,4,136
242,5,149
242,6,145
242,7,168
242,8,152
242,9,166
242,10,152
242,11,140
242,12,162
242,13,162
242,14,161
242,15,178
242,16,187
242,17,207
242,18,218
242,19,200
242,20,188
242,21,177
242,22,190
242,23,202
242,24,188
242,25,176
242,26,157
242,27,154
242,28,131
242,29,132
242,30,143
242,31,136
242,32,122
242,33,107
242,34,108
242,35,94
242,36,94
242,37,88
242,38,71
242,39,81
243,0,110
243,1,134
243,2,119
243,3,137
243,4,160
243,5,180
243,6,194
243,7,169
243,8,164
243,9,148
243,10,135
243,11,127
243,12,125
243,13,149
243,14,167
243,15,161
243,16,167
243,17,175
243,18,193
243,19,172
243,20,173
243,21,187
243,22,201
243,23,224
243,24,210
243,25,186
243,26,175
243,27,177
243,28,165
243,29,168
243,30,182
243,31,193
243,32,215
243,33,229
243,34,248
243,35,260
243,36,257
243,37,238
243,38,262
244,0,110
244,1,128
244,2,122
244,3,105
244,4,107
244,5,106
244,6,100
244,7,112
244,8,114
244,9,102
244,10,121
244,11,117
244,12,108
244,13,91
244,14,66
244,15,48
244,16,28
244,17,35
244,18,48
244,19,32
244,20,52
244,21,34
244,22,38
244,23,52
244,24,53
244,25,75
244,26,68
244,27,64
244,28,61
244,29,55
244,30,61
244,31,56
244,32,33
244,33,48
244,34,55
244,35,37
244,36,29
244,37,29
244,38,45
244,39,39
244,40,41
244,41,64
244,42,39
245,0,102
245,1,93
245,2,105
245,3,128
245,4,126
245,5,125
245,6,118
245,7,126
245,8,118
245,9,141
245,10,127
245,11,113
245,12,124
245,13,131
245,14,153
245,15,152
245,16,148
245,17,133
245,18,154
245,19,174
245,20,153
245,21,140
245,22,145
245,23,144
245,24,120
245,25,125
245,26,119
245,27,121
246,0,109
246,1,122
246,2,133
246,3,114
246,4,99
246,5,87
246,6,110
246,7,88
246,8,95
246,9,91
246,10,68
246,11,84
246,12,101
246,13,86
246,14,87
246,15,100
246,16,89
246,17,105
246,18,115
246,19,95
246,20,114
246,21,117
246,22,111
246,23,128
246,24,130
246,25,126
246,26,107
246,27,108
246,28,86
246,29,97
246,30,109
246,31,104
246,32,99
246,33,122
246,34,141
246,35,162
247,0,109
247,1,87
247,2,78
247,3,71
247,4,59
247,5,46
247,6,64
247,7,39
247,8,29
247,9,35
247,10,22
247,11,43
247,12,25
247,13,49
247,14,67
247,15,79
247,16,82
247,17,79
247,18,55
247,19,59
247,20,67
247,21,75
247,22,77
247,23,78
247,24,92
247,25,102
247,26,109
247,27,96
248,0,114
248,1,129
248,2,119
248,3,141
248,4,154
248,5,133
248,6,133
248,7,149
248,8,168
248,9,145
248,10,147
248,11,142
248,12,118
248,13,102
248,14,124
248,15,114
248,16,108
248,17,97
248,18,91
248,19,71
248,20,73
248,21,58
248,22,74
248,23,57
248,24,53
248,25,77
248,26,59
248,27,68
248,28,90
248,29,97
248,30,84
248,31,98
248,32,119
248,33,128
248,34,118
249,0,114
249,1,127
249,2,110
249,3,106
249,4,119
249,5,142
249,6,128
249,7,106
249,8,90
249,9,111
249,10,135
249,11,129
249,12,123
249,13,136
249,14,128
249,15,136
249,16,141
249,17,138
249,18,159
249,19,176
249,20,156
249,21,132
249,22,141
249,23,119
249,24,136
249,25,136
249,26,136
249,27,130
250,0,109
250,1,99
250,2,84
250,3,66
250,4,58
250,5,71
250,6,64
250,7,68
250,8,86
250,9,87
250,10,104
250,11,80
250,12,75
250,13,58
250,14,54
250,15,60
250,16,55
250,17,33
250,18,34
250,19,21
250,20,3
250,21,-14
250,22,-9
250,23,-26
250,24,-16
250,25,-12
250,26,-27
250,27,-31
251,0,115
251,1,101
251,2,93
251,3,105
251,4,123
251,5,130
251,6,147
251,7,145
251,8,158
251,9,174
251,10,180
251,11,202
251,12,201
251,13,206
251,14,230
251,15,254
251,16,232
251,17,238
251,18,227
251,19,233
251,20,245
251,21,266
251,22,241
251,23,230
251,24,221
251,25,228
251,26,247
251,27,237
251,28,261
251,29,264
251,30,251
252,0,101
252,1,96
252,2,75
252,3,68
252,4,63
252,5,54
252,6,51
252,7,38
252,8,48
252,9,67
252,10,62
252,11,60
252,12,75
252,13,99
252,14,85
252,15,89
252,16,103
252,17,110
252,18,100
252,19,89
252,20,112
252,21,136
252,22,117
252,23,100
252,24,105
252,25,116
252,26,114
252,27,115
252,28,136
252,29,148
252,30,164
252,31,183
252,32,168
252,33,177
253,0,105
253,1,116
253,2,106
253,3,100
253,4,80
253,5,95
253,6,101
253,7,91
253,8,88
253,9,96
253,10,92
253,11,113
253,12,136
253,13,149
253,14,153
253,15,148
253,16,157
253,17,170
253,18,154
253,19,138
253,20,149
253,21,158
253,22,150
253,23,144
253,24,129
253,25,130
253,26,147
253,27,134
253,28,153
253,29,155
253,30,170
253,31,167
253,32,167
254,0,105
254,1,89
254,2,113
254,3,95
254,4,82
254,5,98
254,6,112
254,7,87
254,8,91
254,9,90
254,10,111
254,11,112
254,12,96
254,13,88
254,14,89
254,15,84
254,16,74
254,17,81
254,18,100
254,19,99
254,20,83
254,21,68
254,22,73
254,23,87
254,24,75
254,25,89
254,26,69
254,27,73
254,28,96
254,29,71
254,30,92
254,31,100
255,0,109
255,1,86
255,2,103
255,3,84
255,4,91
255,5,106
255,6,117
255,7,141
255,8,126
255,9,135
255,10,130
255,11,107
255,12,88
255,13,101
255,14,88
255,15,66
255,16,65
255,17,80
255,18,104
255,19,120
255,20,101
255,21,105
255,22,116
255,23,116
255,24,113
255,25,129
255,26,120
255,27,128
255,28,152
255,29,162
255,30,182
256,0,111
256,1,105
256,2,119
256,3,139
256,4,119
256,5,123
256,6,136
256,7,131
256,8,142
256,9,128
256,10,144
256,11,166
256,12,145
256,13,160
256,14,159
256,15,154
256,16,133
256,17,131
256,18,136
256,19,125
256,20,120
256,21,110
256,22,127
256,23,121
256,24,119
256,25,109
257,0,118
257,1,124
257,2,122
257,3,137
257,4,160
257,5,136
257,6,133
257,7,122
257,8,135
257,9,148
257,10,147
257,11,139
257,12,126
257,13,120
257,14,121
257,15,140
257,16,149
257,17,142
257,18,151
257,19,165
257,20,185
257,21,177
257,22,192
257,23,197
258,0,107
258,1,84
258,2,88
258,3,103
258,4,93
258,5,111
258,6,88
258,7,68
258,8,77
258,9,73
258,10,82
258,11,106
258,12,101
258,13,82
258,14,100
258,15,92
258,16,75
258,17,75
258,18,59
258,19,53
258,20,55
258,21,71
258,22,54
258,23,52
258,24,68
258,25,55
258,26,58
258,27,75
258,28,61
259,0,100
259,1,114
259,2,104
259,3,112
259,4,96
259,5,110
259,6,134
259,7,123
259,8,128
259,9,149
259,10,132
259,11,110
259,12,99
259,13,95
259,14,110
259,15,89
259,16,95
259,17,105
259,18,118
259,19,102
259,20,89
259,21,107
259,22,88
259,23,88
259,24,83
259,25,72
259,26,74
259,27,52
259,28,42
259,29,22
259,30,17
259,31,8
259,32,7
259,33,26
259,34,43
259,35,58
260,0,104
260,1,111
260,2,93
260,3,78
260,4,76
260,5,57
260,6,36
260,7,21
260,8,8
260,9,4
260,10,-10
260,11,-11
260,12,10
260,13,9
260,14,2
260,15,3
260,16,7
260,17,-9
260,18,6
260,19,-9
260,20,-29
261,0,112
261,1,102
261,2,116
261,3,112
261,4,93
261,5,89
261,6,113
261,7,128
261,8,116
261,9,112
261,10,105
261,11,85
261,12,89
261,13,74
261,14,82
261,15,58
261,16,49
261,17,60
261,18,58
261,19,38
261,20,47
261,21,23
261,22,44
261,23,59
261,24,77
261,25,79
261,26,88
261,27,105
261,28,119
261,29,132
261,30,121
262,0,102
262,1,78
262,2,54
262,3,65
262,4,44
262,5,37
262,6,52
262,7,44
262,8,33
262,9,28
262,10,31
262,11,40
262,12,56
262,13,50
262,14,26
262,15,9
262,16,-11
262,17,-20
262,18,-41
262,19,-18
262,20,-34
262,21,-17
262,22,-15
262,23,2
262,24,15
263,0,119
263,1,118
263,2,109
263,3,96
263,4,94
263,5,96
263,6,72
263,7,93
263,8,97
263,9,76
263,10,65
263,11,78
263,12,53
263,13,43
263,14,64
263,15,64
263,16,49
263,17,27
263,18,6
263,19,-1
263,20,11
263,21,18
263,22,13
263,23,-10
263,24,10
264,0,102
264,1,116
264,2,100
264,3,78
264,4,90
264,5,77
264,6,53
264,7,55
264,8,40
264,9,37
264,10,61
264,11,78
264,12,56
264,13,37
264,14,48
264,15,33
264,16,32
264,17,16
264,18,37
264,19,45
264,20,44
264,21,58
264,22,34
264,23,17
264,24,2
264,25,18
264,26,0
264,27,5
264,28,-4
264,29,1
264,30,-5
264,31,-1
264,32,1
264,33,-20
264,34,-24
264,35,-3
264,36,-27
264,37,-11
264,38,-30
265,0,101
265,1,98
265,2,74
265,3,75
265,4,77
265,5,85
265,6,85
265,7,91
265,8,102
265,9,88
265,10,82
265,11,57
265,12,53
265,13,68
265,14,77
265,15,74
265,16,66
265,17,45
265,18,21
265,19,43
265,20,20
265,21,17
265,22,31
265,23,9
265,24,-1
265,25,1
265,26,-3
266,0,108
266,1,112
266,2,107
266,3,101
266,4,106
266,5,114
266,6,105
266,7,106
266,8,99
266,9,88
266,10,102
266,11,106
266,12,82
266,13,72
266,14,82
266,15,81
266,16,93
266,17,109
266,18,108
266,19,123
266,20,119
266,21,121
266,22,141
266,23,154
266,24,169
266,25,149
266,26,156
267,0,101
267,1,80
267,2,84
267,3,73
267,4,77
267,5,97
267,6,105
267,7,101
267,8,122
267,9,124
267,10,132
267,11,112
267,12,115
267,13,96
267,14,92
267,15,71
267,16,53
267,17,32
267,18,52
267,19,74
267,20,91
267,21,66
267,22,57
267,23,61
267,24,44
267,25,21
267,26,34
267,27,10
267,28,21
267,29,10
267,30,9
267,31,10
267,32,25
267,33,16
267,34,3
267,35,-3
268,0,111
268,1,97
268,2,93
268,3,88
268,4,92
268,5,99
268,6,98
268,7,103
268,8,119
268,9,128
268,10,103
268,11,111
268,12,123
268,13,122
268,14,98
268,15,119
268,16,127
268,17,115
268,18,118
268,19,97
268,20,106
268,21,85
268,22,73
268,23,64
268,24,82
268,25,88
268,26,80
268,27,65
268,28,65
268,29,43
268,30,28
268,31,33
269,0,115
269,1,122
269,2,145
269,3,159
269,4,134
269,5,149
269,6,153
269,7,175
269,8,195
269,9,189
269,10,198
269,11,201
269,12,205
269,13,224
269,14,199
269,15,195
269,16,202
269,17,201
269,18,198
269,19,199
269,20,192
269,21,207
269,22,224
269,23,242
269,24,225
269,25,241
269,26,260
269,27,271
269,28,263
270,0,116
270,1,139
270,2,160
270,3,136
270,4,145
270,5,154
270,6,136
270,7,152
270,8,133
270,9,122
270,10,103
270,11,82
270,12,85
270,13,93
270,14,75
270,15,52
270,16,43
270,17,66
270,18,41
270,19,36
270,20,16
270,21,0
270,22,-1
270,23,1
270,24,-9
270,25,-3
270,26,-3
270,27,-5
270,28,9
270,29,10
271,0,112
271,1,122
271,2,117
271,3,110
271,4,122
271,5,124
271,6,122
271,7,119
271,8,121
271,9,108
271,10,100
271,11,115
271,12,131
271,13,115
271,14,118
271,15,114
271,16,138
271,17,124
271,18,117
271,19,121
271,20,129
271,21,126
271,22,102
271,23,119
271,24,139
271,25,135
271,26,122
271,27,133
271,28,117
271,29,106
271,30,106
271,31,90
271,32,109
271,33,127
271,34,125
271,35,122
271,36,142
271,37,151
272,0,116
272,1,122
272,2,124
272,3,107
272,4,118
272,5,97
272,6,103
272,7,102
272,8,107
272,9,86
272,10,83
272,11,106
272,12,107
272,13,130
272,14,145
272,15,124
272,16,112
272,17,129
272,18,139
272,19,162
272,20,161
272,21,183
272,22,175
272,23,186
272,24,206
272,25,215
272,26,205
272,27,208
272,28,205
272,29,192
272,30,213
272,31,190
272,32,166
272,33,172
273,0,112
273,1,114
273,2,92
273,3,85
273,4,98
273,5,112
273,6,114
273,7,99
273,8,107
273,9,98
273,10,104
273,11,107
273,12,118
273,13,133
273,14,121
273,15,137
273,16,141
273,17,143
273,18,140
273,19,132
273,20,129
273,21,109
273,22,84
273,23,89
273,24,85
273,25,64
273,26,75
273,27,71
273,28,59
273,29,67
273,30,62
273,31,70
273,32,74
273,33,73
273,34,76
273,35,55
274,0,110
274,1,112
274,2,131
274,3,124
274,4,121
274,5,110
274,6,127
274,7,110
274,8,126
274,9,114
274,10,123
274,11,106
274,12,109
274,13,88
274,14,82
274,15,95
274,16,89
274,17,68
274,18,73
274,19,83
274,20,74
274,21,51
274,22,74
274,23,81
274,24,72
274,25,62
274,26,37
274,27,33
274,28,20
274,29,40
274,30,26
274,31,25
274,32,30
275,0,117
275,1,128
275,2,105
275,3,89
275,4,64
275,5,41
275,6,16
275,7,25
275,8,15
275,9,17
275,10,16
275,11,34
275,12,12
275,13,36
275,14,14
275,15,10
275,16,22
275,17,4
275,18,-15
275,19,-24
275,20,-37
275,21,-47
275,22,-53
275,23,-61
275,24,-55
275,25,-31
275,26,-13
275,27,10
275,28,17
275,29,-3
275,30,-13
275,31,-7
276,0,106
276,1,105
276,2,94
276,3,105
276,4,80
276,5,73
276,6,50
276,7,52
276,8,52
276,9,63
276,10,39
276,11,46
276,12,50
276,13,62
276,14,45
276,15,28
276,16,8
276,17,2
276,18,-6
276,19,17
276,20,4
276,21,-19
276,22,-9
276,23,9
276,24,32
276,25,13
276,26,28
276,27,8
276,28,-9
276,29,-24
276,30,-38
276,31,-39
276,32,-32
277,0,113
277,1,120
277,2,120
277,3,114
277,4,98
277,5,116
277,6,119
277,7,133
277,8,140
277,9,142
277,10,159
277,11,180
277,12,190
277,13,172
277,14,170
277,15,159
277,16,143
277,17,158
277,18,163
277,19,144
277,20,167
277,21,186
277,22,207
277,23,216
277,24,200
277,25,177
277,26,183
277,27,197
277,28,214
277,29,213
277,30,198
277,31,185
277,32,183
278,0,108
278,1,107
278,2,121
278,3,102
278,4,120
278,5,132
278,6,128
278,7,121
278,8,140
278,9,134
278,10,135
278,11,112
278,12,113
278,13,124
278,14,129
278,15,112
278,16,89
278,17,89
278,18,72
278,19,73
278,20,53
278,21,34
278,22,33
278,23,39
278,24,24
278,25,31
278,26,46
278,27,26
278,28,12
278,29,19
278,30,27
278,31,9
279,0,116
279,1,120
279,2,135
279,3,138
279,4,145
279,5,128
279,6,140
279,7,156
279,8,144
279,9,136
279,10,158
279,11,149
279,12,154
279,13,133
279,14,113
279,15,95
279,16,87
279,17,74
279,18,98
279,19,105
279,20,95
279,21,77
279,22,63
279,23,76
279,24,69
279,25,44
279,26,25
279,27,9
279,28,21
279,29,31
279,30,45
279,31,63
279,32,64
279,33,74
279,34,91
279,35,90
279,36,106
279,37,115
279,38,95
280,0,102
280,1,123
280,2,117
280,3,98
280,4,109
280,5,100
280,6,102
280,7,115
280,8,98
280,9,117
280,10,95
280,11,119
280,12,126
280,13,126
280,14,120
280,15,119
280,16,138
280,17,138
280,18,133
280,19,109
280,20,128
280,21,121
280,22,108
281,0,110
281,1,133
281,2,125
281,3,105
281,4,103
281,5,80
281,6,91
281,7,98
281,8,108
281,9,105
281,10,123
281,11,131
281,12,110
281,13,127
281,14,135
281,15,116
281,16,110
281,17,129
281,18,110
281,19,101
281,20,109
281,21,95
281,22,115
281,23,114
281,24,134
281,25,157
281,26,139
281,27,134
281,28,128
281,29,130
281,30,138
281,31,137
281,32,150
281,33,172
281,34,167
281,35,162
281,36,157
281,37,138
282,0,107
282,1,122
282,2,97
282,3,98
282,4,96
282,5,83
282,6,60
282,7,69
282,8,56
282,9,63
282,10,50
282,11,54
282,12,39
282,13,58
282,14,51
282,15,34
282,16,14
282,17,4
282,18,4
282,19,17
282,20,14
282,21,28
282,22,13
282,23,1
282,24,-3
282,25,18
282,26,31
282,27,46
282,28,28
282,29,29
282,30,31
282,31,30
282,32,31
283,0,111
283,1,97
283,2,94
283,3,75
283,4,91
283,5,68
283,6,44
283,7,21
283,8,1
283,9,-12
283,10,0
283,11,21
283,12,26
283,13,50
283,14,34
283,15,41
283,16,26
283,17,42
283,18,45
283,19,40
283,20,57
283,21,57
283,22,45
283,23,20
283,24,23
283,25,-1
283,26,-2
283,27,-4
283,28,20
283,29,11
283,30,-8
284,0,109
284,1,106
284,2,104
284,3,95
284,4,76
284,5,97
284,6,80
284,7,72
284,8,75
284,9,80
284,10,71
284,11,80
284,12,68
284,13,62
284,14,65
284,15,71
284,16,82
284,17,65
284,18,70
284,19,51
284,20,50
284,21,38
284,22,15
284,23,32
284,24,10
284,25,-4
284,26,-24
284,27,-1
284,28,-17
284,29,-10
284,30,13
284,31,32
284,32,52
284,33,53
284,34,72
284,35,59
284,36,78
284,37,54
284,38,38
284,39,48
284,40,41
284,41,47
284,42,23
284,43,10
285,0,110
285,1,106
285,2,119
285,3,142
285,4,142
285,5,135
285,6,158
285,7,144
285,8,151
285,9,136
285,10,123
285,11,117
285,12,131
285,13,134
285,14,131
285,15,121
285,16,118
285,17,128
285,18,150
285,19,131
285,20,130
285,21,129
285,22,112
285,23,125
285,24,139
285,25,157
285,26,158
286,0,112
286,1,98
286,2,76
286,3,58
286,4,73
286,5,83
286,6,62
286,7,39
286,8,21
286,9,37
286,10,23
286,11,26
286,12,50
286,13,39
286,14,44
286,15,25
286,16,43
286,17,51
286,18,58
286,19,59
286,20,60
286,21,54
286,22,42
