Subject,session,score
217,21,127
217,22,114
217,23,135
217,24,150
217,25,135
217,26,137
217,27,125
217,28,120
217,29,105
217,30,100
217,31,111
218,0,102
218,1,123
218,2,113
218,3,89
218,4,83
218,5,78
218,6,89
218,7,90
218,8,97
218,9,103
218,10,115
218,11,98
218,12,101
218,13,78
218,14,59
218,15,81
218,16,63
218,17,43
218,18,44
218,19,50
218,20,53
218,21,53
218,22,60
218,23,79
218,24,77
218,25,97
218,26,110
218,27,124
218,28,108
218,29,114
218,30,117
218,31,115
219,0,117
219,1,137
219,2,153
219,3,145
219,4,134
219,5,127
219,6,148
219,7,141
219,8,140
219,9,165
219,10,176
219,11,181
219,12,176
219,13,186
219,14,188
219,15,181
219,16,190
219,17,168
219,18,191
219,19,206
219,20,190
219,21,191
219,22,178
219,23,189
219,24,198
219,25,177
219,26,163
219,27,185
219,28,176
219,29,183
219,30,160
219,31,154
219,32,162
220,0,115
220,1,139
220,2,137
220,3,141
220,4,151
220,5,173
220,6,195
220,7,171
220,8,177
220,9,162
220,10,183
220,11,197
220,12,186
220,13,206
220,14,189
220,15,184
220,16,164
220,17,170
220,18,158
220,19,165
220,20,185
220,21,196
220,22,183
220,23,186
220,24,186
220,25,188
220,26,176
221,0,113
221,1,131
221,2,112
221,3,103
221,4,126
221,5,143
221,6,129
221,7,149
221,8,148
221,9,128
221,10,110
221,11,126
221,12,105
221,13,82
221,14,81
221,15,85
221,16,63
221,17,88
221,18,108
221,19,101
221,20,122
221,21,120
221,22,123
221,23,117
221,24,97
221,25,94
221,26,114
221,27,100
221,28,106
221,29,128
221,30,148
221,31,173
222,0,111
222,1,119
222,2,137
222,3,152
222,4,171
222,5,182
222,6,181
222,7,163
222,8,149
222,9,148
222,10,165
222,11,169
222,12,164
222,13,184
222,14,173
222,15,176
222,16,171
222,17,173
222,18,190
222,19,176
222,20,169
222,21,179
222,22,155
222,23,141
222,24,158
222,25,163
222,26,162
222,27,182
222,28,176
222,29,159
223,0,109
223,1,93
223,2,77
223,3,53
223,4,36
223,5,23
223,6,29
223,7,26
223,8,36
223,9,48
223,10,63
223,11,88
223,12,110
223,13,113
223,14,131
223,15,150
223,16,139
223,17,146
223,18,162
224,0,102
224,1,96
224,2,86
224,3,111
224,4,130
224,5,146
224,6,149
224,7,157
224,8,142
224,9,157
224,10,139
224,11,164
224,12,187
224,13,165
224,14,168
224,15,181
224,16,175
224,17,183
224,18,161
224,19,137
224,20,149
224,21,139
224,22,158
224,23,136
224,24,141
224,25,144
224,26,148
224,27,147
224,28,171
224,29,169
224,30,165
224,31,148
225,0,112
225,1,104
225,2,113
225,3,126
225,4,140
225,5,144
225,6,129
225,7,118
225,8,118
225,9,137
225,10,147
225,11,143
225,12,167
225,13,169
225,14,161
225,15,167
225,16,163
225,17,166
225,18,152
225,19,175
225,20,182
225,21,174
225,22,161
225,23,146
225,24,122
225,25,101
225,26,100
225,27,94
225,28,92
225,29,79
225,30,99
225,31,118
226,0,118
226,1,133
226,2,129
226,3,117
226,4,141
226,5,126
226,6,135
226,7,158
226,8,172
226,9,166
226,10,154
226,11,179
226,12,169
226,13,147
226,14,164
226,15,169
226,16,176
226,17,193
226,18,204
226,19,210
226,20,199
226,21,209
226,22,230
226,23,231
226,24,253
226,25,252
226,26,272
226,27,281
226,28,298
226,29,314
226,30,326
226,31,313
226,32,308
226,33,302
226,34,319
226,35,307
226,36,314
226,37,314
226,38,300
226,39,283
226,40,277
226,41,280
226,42,299
226,43,285
226,44,292
227,0,103
227,1,95
227,2,96
227,3,105
227,4,89
227,5,103
227,6,109
227,7,122
227,8,129
227,9,121
227,10,104
227,11,127
227,12,111
227,13,98
227,14,113
227,15,99
227,16,111
227,17,99
227,18,82
227,19,97
227,20,109
227,21,99
227,22,94
227,23,81
227,24,90
227,25,70
227,26,59
227,27,52
227,28,42
227,29,44
227,30,62
227,31,84
227,32,86
227,33,73
227,34,60
227,35,49
227,36,73
228,0,100
228,1,107
228,2,113
228,3,134
228,4,134
228,5,146
228,6,125
228,7,104
228,8,109
228,9,133
228,10,156
228,11,139
228,12,116
228,13,94
228,14,82
228,15,86
228,16,71
228,17,59
228,18,67
228,19,79
228,20,63
228,21,54
228,22,34
228,23,40
228,24,62
228,25,43
228,26,49
228,27,65
228,28,60
228,29,41
228,30,47
228,31,44
228,32,28
228,33,17
228,34,39
228,35,43
228,36,30
228,37,55
228,38,35
228,39,37
228,40,45
228,41,24
228,42,39
228,43,33
228,44,31
228,45,13
228,46,10
228,47,1
228,48,-6
228,49,-29
229,0,113
229,1,129
229,2,131
229,3,131
229,4,141
229,5,121
229,6,124
229,7,112
229,8,95
229,9,88
229,10,92
229,11,71
229,12,61
229,13,38
229,14,15
229,15,16
229,16,20
229,17,28
229,18,34
229,19,34
229,20,24
229,21,25
229,22,23
229,23,13
229,24,28
229,25,35
229,26,29
229,27,38
229,28,62
229,29,43
230,0,114
230,1,106
230,2,90
230,3,91
230,4,95
230,5,75
230,6,93
230,7,90
230,8,105
230,9,88
230,10,94
230,11,104
230,12,112
230,13,109
230,14,127
230,15,106
230,16,103
230,17,97
230,18,110
231,0,101
231,1,93
231,2,73
231,3,55
231,4,41
231,5,44
231,6,49
231,7,56
231,8,69
231,9,72
231,10,49
231,11,67
231,12,91
231,13,69
231,14,59
231,15,66
231,16,88
231,17,77
231,18,63
231,19,45
231,20,34
231,21,44
231,22,42
231,23,43
231,24,34
231,25,10
231,26,13
231,27,-11
231,28,-28
231,29,-39
232,0,114
232,1,129
232,2,148
232,3,155
232,4,150
232,5,135
232,6,121
232,7,118
232,8,143
232,9,136
232,10,136
232,11,130
232,12,111
232,13,87
232,14,102
232,15,122
232,16,134
232,17,151
232,18,157
232,19,170
232,20,171
232,21,157
232,22,161
232,23,157
232,24,142
232,25,139
232,26,132
232,27,120
232,28,137
232,29,124
233,0,109
233,1,106
233,2,121
233,3,126
233,4,148
233,5,169
233,6,191
233,7,171
233,8,166
233,9,188
233,10,211
233,11,203
233,12,211
233,13,228
233,14,218
233,15,221
233,16,245
233,17,235
233,18,245
233,19,242
233,20,254
233,21,263
233,22,258
233,23,271
233,24,252
233,25,236
233,26,223
233,27,227
233,28,216
233,29,202
233,30,187
233,31,194
233,32,202
233,33,185
233,34,182
233,35,205
233,36,214
233,37,193
234,0,118
234,1,106
234,2,125
234,3,115
234,4,129
234,5,141
234,6,133
234,7,143
234,8,122
234,9,130
234,10,152
234,11,145
234,12,156
234,13,141
234,14,147
234,15,135
234,16,149
234,17,130
234,18,153
234,19,177
234,20,181
234,21,197
234,22,189
234,23,173
234,24,182
234,25,177
234,26,185
234,27,192
234,28,168
235,0,111
235,1,106
235,2,120
235,3,114
235,4,125
235,5,119
235,6,116
235,7,98
235,8,110
235,9,99
235,10,118
235,11,108
235,12,118
235,13,141
235,14,138
235,15,118
235,16,94
235,17,118
235,18,97
235,19,90
235,20,84
235,21,100
235,22,109
235,23,113
235,24,110
235,25,133
235,26,133
235,27,150
235,28,136
235,29,113
235,30,97
235,31,88
236,0,110
236,1,129
236,2,127
236,3,142
236,4,158
236,5,143
236,6,130
236,7,131
236,8,151
236,9,140
236,10,140
236,11,134
236,12,128
236,13,131
236,14,128
236,15,139
236,16,139
236,17,141
236,18,135
236,19,132
236,20,157
236,21,150
236,22,152
236,23,163
236,24,166
236,25,154
236,26,156
236,27,135
236,28,158
236,29,167
237,0,107
237,1,100
237,2,77
237,3,64
237,4,57
237,5,37
237,6,18
237,7,26
237,8,12
237,9,10
237,10,28
237,11,10
237,12,35
237,13,52
237,14,72
237,15,49
237,16,65
237,17,68
237,18,50
237,19,36
237,20,27
237,21,39
237,22,34
237,23,17
237,24,36
237,25,58
237,26,63
237,27,86
237,28,84
237,29,82
237,30,96
238,0,112
238,1,98
238,2,98
238,3,116
238,4,139
238,5,163
238,6,176
238,7,197
238,8,214
238,9,231
238,10,250
238,11,233
238,12,249
238,13,248
238,14,243
238,15,239
238,16,255
238,17,256
238,18,268
238,19,249
238,20,245
238,21,233
238,22,257
238,23,248
238,24,251
238,25,251
238,26,267
238,27,243
238,28,231
238,29,243
238,30,265
238,31,286
238,32,281
238,33,290
238,34,283
239,0,117
239,1,109
239,2,103
239,3,84
239,4,99
239,5,107
239,6,91
239,7,104
239,8,120
239,9,117
239,10,109
239,11,85
239,12,93
239,13,78
239,14,56
239,15,77
239,16,61
239,17,72
239,18,70
239,19,80
239,20,102
239,21,126
239,22,109
239,23,97
239,24,96
239,25,85
239,26,89
239,27,102
239,28,78
239,29,66
239,30,43
239,31,39
239,32,34
239,33,46
239,34,53
239,35,43
239,36,63
239,37,77
240,0,109
240,1,91
240,2,98
240,3,114
240,4,136
240,5,134
240,6,126
240,7,108
240,8,128
240,9,108
240,10,97
240,11,117
240,12,137
240,13,131
240,14,133
240,15,119
240,16,111
240,17,93
240,18,98
240,19,102
240,20,116
240,21,107
240,22,121
240,23,102
240,24,119
240,25,143
240,26,162
240,27,164
240,28,173
240,29,187
240,30,177
240,31,185
240,32,181
241,0,109
241,1,119
241,2,141
241,3,153
241,4,166
241,5,151
241,6,175
241,7,160
241,8,137
241,9,131
241,10,144
241,11,139
241,12,140
241,13,160
241,14,170
241,15,182
241,16,187
241,17,202
241,18,227
241,19,205
241,20,194
241,21,200
241,22,212
241,23,237
241,24,219
241,25,225
241,26,247
241,27,262
241,28,259
241,29,251
241,30,254
242,0,105
242,1,122
242,2,111
242,3,123
242,4,120
242,5,130
242,6,139
242,7,118
242,8,126
242,9,115
242,10,112
242,11,121
242,12,130
242,13,122
242,14,147
242,15,130
242,16,114
242,17,110
242,18,120
242,19,120
242,20,133
242,21,114
242,22,125
242,23,131
242,24,136
242,25,134
242,26,155
242,27,165
242,28,181
242,29,184
242,30,197
242,31,207
242,32,192
242,33,193
242,34,208
242,35,217
242,36,219
242,37,234
242,38,221
242,39,231
243,0,103
243,1,119
243,2,111
243,3,104
243,4,107
243,5,124
243,6,101
243,7,96
243,8,93
243,9,75
243,10,87
243,11,74
243,12,50
243,13,70
243,14,48
243,15,64
243,16,73
243,17,88
243,18,92
243,19,88
243,20,69
243,21,81
243,22,79
243,23,91
243,24,69
243,25,50
243,26,40
243,27,39
243,28,20
243,29,13
243,30,-5
243,31,-15
243,32,-36
243,33,-38
243,34,-60
243,35,-42
243,36,-52
243,37,-56
243,38,-42
244,0,108
244,1,124
244,2,129
244,3,152
244,4,176
244,5,179
244,6,163
244,7,168
244,8,166
244,9,187
244,10,165
244,11,176
244,12,182
244,13,203
244,14,186
244,15,188
244,16,189
244,17,186
244,18,166
244,19,179
244,20,192
244,21,214
244,22,203
244,23,205
244,24,188
244,25,164
244,26,149
244,27,166
244,28,154
244,29,139
244,30,141
244,31,154
244,32,179
244,33,158
244,34,139
244,35,156
244,36,141
244,37,139
244,38,116
244,39,92
244,40,115
244,41,127
244,42,119
245,0,112
245,1,132
245,2,157
245,3,173
245,4,173
245,5,165
245,6,159
245,7,149
245,8,126
245,9,137
245,10,161
245,11,155
245,12,154
245,13,145
245,14,131
245,15,134
245,16,150
245,17,155
245,18,171
245,19,172
245,20,153
245,21,177
245,22,159
245,23,164
245,24,179
245,25,178
245,26,167
245,27,172
246,0,100
246,1,118
246,2,140
246,3,153
246,4,136
246,5,129
246,6,107
246,7,102
246,8,115
246,9,98
246,10,98
246,11,91
246,12,83
246,13,67
246,14,55
246,15,65
246,16,63
246,17,43
246,18,65
246,19,79
246,20,98
246,21,103
246,22,125
246,23,104
246,24,113
246,25,123
246,26,146
246,27,169
246,28,153
246,29,129
246,30,124
246,31,140
246,32,155
246,33,143
246,34,140
246,35,157
247,0,108
247,1,125
247,2,116
247,3,95
247,4,80
247,5,62
247,6,40
247,7,61
247,8,81
247,9,65
247,10,64
247,11,64
247,12,41
247,13,63
247,14,42
247,15,65
247,16,46
247,17,44
247,18,33
247,19,54
247,20,30
247,21,19
247,22,-5
247,23,-18
247,24,-24
247,25,-9
247,26,-4
247,27,-8
248,0,102
248,1,96
248,2,100
248,3,95
248,4,108
248,5,130
248,6,154
248,7,168
248,8,172
248,9,148
248,10,133
248,11,143
248,12,134
248,13,151
248,14,139
248,15,120
248,16,102
248,17,83
248,18,59
248,19,47
248,20,71
248,21,89
248,22,112
248,23,121
248,24,122
248,25,136
248,26,160
248,27,162
248,28,140
248,29,119
248,30,126
248,31,118
248,32,104
248,33,106
248,34,126
249,0,116
249,1,100
249,2,122
249,3,100
249,4,125
249,5,118
249,6,140
249,7,155
249,8,174
249,9,157
249,10,146
249,11,157
249,12,136
249,13,117
249,14,104
249,15,106
249,16,92
249,17,105
249,18,113
249,19,113
249,20,119
249,21,130
249,22,113
249,23,127
249,24,128
249,25,150
249,26,174
249,27,194
250,0,109
250,1,103
250,2,121
250,3,121
250,4,122
250,5,106
250,6,113
250,7,97
250,8,83
250,9,68
250,10,82
250,11,71
250,12,47
250,13,65
250,14,48
250,15,54
250,16,63
250,17,71
250,18,79
250,19,60
250,20,65
250,21,64
250,22,62
250,23,48
250,24,72
250,25,72
250,26,87
250,27,102
251,0,102
251,1,116
251,2,138
251,3,148
251,4,131
251,5,120
251,6,125
251,7,101
251,8,111
251,9,125
251,10,121
251,11,124
251,12,100
251,13,76
251,14,77
251,15,88
251,16,113
251,17,135
251,18,136
251,19,120
251,20,104
251,21,83
251,22,104
251,23,106
251,24,111
251,25,90
251,26,74
251,27,71
251,28,61
251,29,72
251,30,66
252,0,104
252,1,129
252,2,117
252,3,130
252,4,150
252,5,156
252,6,145
252,7,154
252,8,145
252,9,131
252,10,124
252,11,106
252,12,96
252,13,121
252,14,101
252,15,105
252,16,98
252,17,101
252,18,77
252,19,100
252,20,113
252,21,91
252,22,83
252,23,102
252,24,101
252,25,77
252,26,93
252,27,108
252,28,95
252,29,103
252,30,103
252,31,89
252,32,85
252,33,74
253,0,102
253,1,100
253,2,120
253,3,116
253,4,96
253,5,78
253,6,89
253,7,95
253,8,95
253,9,81
253,10,81
253,11,104
253,12,92
253,13,95
253,14,99
253,15,82
253,16,60
253,17,73
253,18,91
253,19,74
253,20,98
253,21,79
253,22,89
253,23,110
253,24,113
253,25,91
253,26,83
253,27,93
253,28,110
253,29,129
253,30,145
253,31,124
253,32,134
254,0,119
254,1,123
254,2,133
254,3,110
254,4,106
254,5,89
254,6,78
254,7,91
254,8,94
254,9,110
254,10,87
254,11,104
254,12,91
254,13,87
254,14,69
254,15,69
254,16,87
254,17,64
254,18,66
254,19,56
254,20,70
254,21,88
254,22,102
254,23,112
254,24,97
254,25,83
254,26,59
254,27,61
254,28,77
254,29,64
254,30,40
254,31,46
255,0,108
255,1,109
255,2,86
255,3,76
255,4,99
255,5,77
255,6,81
255,7,97
255,8,86
255,9,64
255,10,64
255,11,65
255,12,79
255,13,85
255,14,83
255,15,79
255,16,103
255,17,122
255,18,139
255,19,140
255,20,148
255,21,166
255,22,159
255,23,146
255,24,138
255,25,160
255,26,162
255,27,161
255,28,145
255,29,147
255,30,166
256,0,112
256,1,88
256,2,102
256,3,105
256,4,97
256,5,85
256,6,78
256,7,73
256,8,86
256,9,104
256,10,80
256,11,104
256,12,126
256,13,102
256,14,113
256,15,111
256,16,99
256,17,78
256,18,60
256,19,83
256,20,83
256,21,79
256,22,76
256,23,52
256,24,51
256,25,71
257,0,112
257,1,104
257,2,109
257,3,131
257,4,129
257,5,150
257,6,165
257,7,185
257,8,165
257,9,173
257,10,159
257,11,142
257,12,165
257,13,142
257,14,161
257,15,179
257,16,196
257,17,187
257,18,212
257,19,204
257,20,213
257,21,201
257,22,211
257,23,212
258,0,119
258,1,136
258,2,139
258,3,162
258,4,141
258,5,153
258,6,133
258,7,130
258,8,149
258,9,172
258,10,150
258,11,173
258,12,170
258,13,180
258,14,173
258,15,180
258,16,164
258,17,179
258,18,166
258,19,175
258,20,151
258,21,148
258,22,167
258,23,171
258,24,191
258,25,198
258,26,197
258,27,178
258,28,184
259,0,103
259,1,111
259,2,101
259,3,124
259,4,101
259,5,126
259,6,119
259,7,100
259,8,105
259,9,112
259,10,116
259,11,117
259,12,120
259,13,131
259,14,118
259,15,106
259,16,123
259,17,104
259,18,125
259,19,148
259,20,152
259,21,131
259,22,121
259,23,110
259,24,96
259,25,109
259,26,94
259,27,119
259,28,126
259,29,120
259,30,133
259,31,143
259,32,143
259,33,150
259,34,158
259,35,165
260,0,117
260,1,133
260,2,136
260,3,129
260,4,115
260,5,140
260,6,125
260,7,102
260,8,125
260,9,112
260,10,108
260,11,109
260,12,128
260,13,142
260,14,137
260,15,117
260,16,130
260,17,120
260,18,124
260,19,132
260,20,115
261,0,114
261,1,97
261,2,88
261,3,95
261,4,111
261,5,120
261,6,98
261,7,119
261,8,107
261,9,106
261,10,82
261,11,73
261,12,90
261,13,72
261,14,91
261,15,75
261,16,72
261,17,52
261,18,75
261,19,63
261,20,44
261,21,22
261,22,27
261,23,50
261,24,67
261,25,80
261,26,97
261,27,95
261,28,89
261,29,111
261,30,114
262,0,109
262,1,89
262,2,103
262,3,128
262,4,140
262,5,156
262,6,170
262,7,155
262,8,171
262,9,170
262,10,161
262,11,169
262,12,188
262,13,175
262,14,181
262,15,182
262,16,195
262,17,208
262,18,207
262,19,216
262,20,205
262,21,181
262,22,185
262,23,164
262,24,166
263,0,106
263,1,116
263,2,131
263,3,122
263,4,124
263,5,143
263,6,166
263,7,190
263,8,199
263,9,177
263,10,195
263,11,215
263,12,225
263,13,219
263,14,199
263,15,189
263,16,210
263,17,205
263,18,190
263,19,203
263,20,210
263,21,224
263,22,228
263,23,207
263,24,196
264,0,120
264,1,116
264,2,96
264,3,74
264,4,87
264,5,93
264,6,86
264,7,102
264,8,85
264,9,68
264,10,64
264,11,85
264,12,70
264,13,93
264,14,94
264,15,95
264,16,102
264,17,108
264,18,91
264,19,72
264,20,51
264,21,55
264,22,48
264,23,55
264,24,31
264,25,44
264,26,40
264,27,33
264,28,20
264,29,2
264,30,14
264,31,17
264,32,28
264,33,44
264,34,28
264,35,23
264,36,44
264,37,42
264,38,40
265,0,111
265,1,121
265,2,110
265,3,132
265,4,136
265,5,129
265,6,106
265,7,127
265,8,126
265,9,102
265,10,126
265,11,121
265,12,100
265,13,110
265,14,119
265,15,113
265,16,92
265,17,101
265,18,107
265,19,93
265,20,110
265,21,126
265,22,126
265,23,116
265,24,130
265,25,138
265,26,162
266,0,105
266,1,128
266,2,146
266,3,150
266,4,127
266,5,134
266,6,133
266,7,150
266,8,148
266,9,167
266,10,176
266,11,175
266,12,185
266,13,172
266,14,170
266,15,173
266,16,183
266,17,163
266,18,187
266,19,172
266,20,158
266,21,140
266,22,162
266,23,147
266,24,144
266,25,163
266,26,172
267,0,112
267,1,91
267,2,99
267,3,75
267,4,53
267,5,68
267,6,68
267,7,76
267,8,57
267,9,67
267,10,89
267,11,69
267,12,53
267,13,60
267,14,66
267,15,62
267,16,60
267,17,83
267,18,84
267,19,88
267,20,74
267,21,57
267,22,37
267,23,30
267,24,51
267,25,27
267,26,13
267,27,-3
267,28,11
267,29,29
267,30,21
267,31,41
267,32,57
267,33,72
267,34,94
267,35,98
268,0,103
268,1,89
268,2,114
268,3,113
268,4,98
268,5,117
268,6,109
268,7,128
268,8,114
268,9,131
268,10,133
268,11,111
268,12,96
268,13,113
268,14,107
268,15,91
268,16,99
268,17,95
268,18,77
268,19,79
268,20,59
268,21,77
268,22,91
268,23,115
268,24,100
268,25,91
268,26,116
268,27,127
268,28,130
268,29,107
268,30,113
268,31,136
269,0,113
269,1,105
269,2,117
269,3,107
269,4,85
269,5,67
269,6,57
269,7,35
269,8,54
269,9,70
269,10,81
269,11,97
269,12,120
269,13,116
269,14,119
269,15,96
269,16,117
269,17,124
269,18,128
269,19,114
269,20,137
269,21,144
269,22,135
269,23,126
269,24,124
269,25,138
269,26,114
269,27,99
269,28,97
270,0,103
270,1,109
270,2,96
270,3,115
270,4,98
270,5,79
270,6,64
270,7,66
270,8,68
270,9,59
270,10,51
270,11,74
270,12,54
270,13,39
270,14,35
270,15,19
270,16,40
270,17,33
270,18,12
270,19,17
270,20,9
270,21,16
270,22,-5
270,23,5
270,24,11
270,25,9
270,26,-4
270,27,17
270,28,5
270,29,10
271,0,113
271,1,108
271,2,105
271,3,125
271,4,108
271,5,98
271,6,92
271,7,92
271,8,75
271,9,79
271,10,56
271,11,40
271,12,24
271,13,9
271,14,31
271,15,46
271,16,31
271,17,17
271,18,40
271,19,53
271,20,59
271,21,39
271,22,29
271,23,14
271,24,10
271,25,-8
271,26,11
271,27,26
271,28,28
271,29,20
271,30,26
271,31,24
271,32,43
271,33,26
271,34,46
271,35,31
271,36,15
271,37,12
272,0,103
272,1,122
272,2,111
272,3,123
272,4,127
272,5,145
272,6,124
272,7,146
272,8,155
272,9,147
272,10,131
272,11,142
272,12,139
272,13,122
272,14,140
272,15,156
272,16,162
272,17,145
272,18,138
272,19,116
272,20,136
272,21,117
272,22,140
272,23,158
272,24,166
272,25,142
272,26,140
272,27,120
272,28,116
272,29,113
272,30,107
272,31,98
272,32,108
272,33,89
273,0,104
273,1,127
273,2,133
273,3,125
273,4,122
273,5,145
273,6,169
273,7,174
273,8,157
273,9,141
273,10,151
273,11,129
273,12,141
273,13,165
273,14,174
273,15,190
273,16,201
273,17,191
273,18,212
273,19,217
273,20,215
273,21,226
273,22,223
273,23,211
273,24,204
273,25,194
273,26,206
273,27,224
273,28,211
273,29,218
273,30,204
273,31,197
273,32,174
273,33,196
273,34,212
273,35,194
274,0,103
274,1,94
274,2,81
274,3,100
274,4,89
274,5,77
274,6,55
274,7,74
274,8,73
274,9,81
274,10,78
274,11,101
274,12,123
274,13,124
274,14,134
274,15,130
274,16,137
274,17,158
274,18,182
274,19,193
274,20,184
274,21,197
274,22,175
274,23,189
274,24,166
274,25,171
274,26,157
274,27,178
274,28,200
274,29,220
274,30,230
274,31,213
274,32,200
275,0,101
275,1,125
275,2,146
275,3,168
275,4,150
275,5,143
275,6,137
275,7,143
275,8,166
275,9,165
275,10,146
275,11,126
275,12,138
275,13,128
275,14,121
275,15,122
275,16,140
275,17,133
275,18,132
275,19,152
275,20,147
275,21,156
275,22,164
275,23,177
275,24,192
275,25,202
275,26,202
275,27,213
275,28,215
275,29,194
275,30,210
275,31,211
276,0,106
276,1,122
276,2,106
276,3,86
276,4,89
276,5,86
276,6,103
276,7,124
276,8,112
276,9,98
276,10,84
276,11,98
276,12,84
276,13,96
276,14,75
276,15,59
276,16,61
276,17,52
276,18,68
276,19,79
276,20,92
276,21,86
276,22,103
276,23,96
276,24,92
276,25,108
276,26,95
276,27,84
276,28,105
276,29,96
276,30,95
276,31,75
276,32,80
277,0,107
277,1,104
277,2,87
277,3,103
277,4,95
277,5,120
277,6,134
277,7,146
277,8,125
277,9,125
277,10,126
277,11,140
277,12,164
277,13,155
277,14,143
277,15,135
277,16,119
277,17,130
277,18,117
277,19,109
277,20,98
277,21,89
277,22,86
277,23,97
277,24,85
277,25,70
277,26,54
277,27,41
277,28,38
277,29,27
277,30,14
277,31,7
277,32,12
278,0,108
278,1,116
278,2,135
278,3,133
278,4,139
278,5,148
278,6,125
278,7,108
278,8,120
278,9,145
278,10,162
278,11,183
278,12,203
278,13,194
278,14,201
278,15,183
278,16,159
278,17,140
278,18,121
278,19,140
278,20,116
278,21,123
278,22,148
278,23,167
278,24,182
278,25,160
278,26,156
278,27,154
278,28,169
278,29,179
278,30,179
278,31,162
279,0,106
279,1,114
279,2,102
279,3,102
279,4,91
279,5,77
279,6,63
279,7,78
279,8,67
279,9,52
279,10,60
279,11,37
279,12,34
279,13,33
279,14,55
279,15,39
279,16,28
279,17,37
279,18,38
279,19,60
279,20,37
279,21,48
279,22,27
279,23,16
279,24,30
279,25,24
279,26,31
279,27,23
279,28,10
279,29,20
279,30,16
279,31,16
279,32,29
279,33,23
279,34,17
279,35,31
279,36,25
279,37,20
279,38,-4
280,0,103
280,1,96
280,2,120
280,3,102
280,4,121
280,5,134
280,6,155
280,7,177
280,8,168
280,9,155
280,10,168
280,11,169
280,12,167
280,13,183
280,14,160
280,15,171
280,16,176
280,17,188
280,18,164
280,19,150
280,20,172
280,21,156
280,22,160
281,0,114
281,1,139
281,2,149
281,3,132
281,4,128
281,5,117
281,6,94
281,7,104
281,8,122
281,9,101
281,10,102
281,11,98
281,12,103
281,13,99
281,14,116
281,15,140
281,16,135
281,17,156
281,18,172
281,19,197
281,20,206
281,21,197
281,22,217
281,23,235
281,24,260
281,25,246
281,26,242
281,27,229
281,28,217
281,29,236
281,30,240
281,31,228
281,32,239
281,33,255
281,34,252
281,35,260
281,36,268
281,37,279
282,0,118
282,1,105
282,2,89
282,3,85
282,4,106
282,5,121
282,6,125
282,7,150
282,8,135
282,9,149
282,10,145
282,11,167
282,12,191
282,13,193
282,14,194
282,15,171
282,16,191
282,17,197
282,18,196
282,19,221
282,20,198
282,21,200
282,22,190
282,23,199
282,24,211
282,25,209
282,26,215
282,27,220
282,28,206
282,29,211
282,30,226
282,31,205
282,32,221
283,0,107
283,1,100
283,2,77
283,3,97
283,4,89
283,5,103
283,6,108
283,7,100
283,8,79
283,9,69
283,10,54
283,11,58
283,12,54
283,13,40
283,14,39
283,15,26
283,16,16
283,17,36
283,18,19
283,19,33
283,20,39
283,21,43
283,22,55
283,23,54
283,24,51
283,25,64
283,26,88
283,27,66
283,28,80
283,29,65
283,30,68
284,0,118
284,1,122
284,2,104
284,3,89
284,4,99
284,5,123
284,6,142
284,7,149
284,8,174
284,9,183
284,10,167
284,11,159
284,12,183
284,13,191
284,14,171
284,15,163
284,16,141
284,17,120
284,18,145
284,19,126
284,20,113
284,21,91
284,22,83
284,23,60
284,24,45
284,25,50
284,26,43
284,27,55
284,28,72
284,29,66
284,30,54
284,31,34
284,32,38
284,33,38
284,34,42
284,35,32
284,36,8
284,37,32
284,38,17
284,39,-2
284,40,7
284,41,6
284,42,0
284,43,17
285,0,115
285,1,118
285,2,117
285,3,136
285,4,156
285,5,178
285,6,174
285,7,181
285,8,181
285,9,190
285,10,183
285,11,160
285,12,182
285,13,176
285,14,189
285,15,198
285,16,204
285,17,205
285,18,203
285,19,219
285,20,206
285,21,219
285,22,211
285,23,191
285,24,169
285,25,150
285,26,142
286,0,109
286,1,108
286,2,110
286,3,111
286,4,105
286,5,112
286,6,131
286,7,120
286,8,138
286,9,124
286,10,148
286,11,165
286,12,177
286,13,164
286,14,141
286,15,134
286,16,150
286,17,136
286,18,141
286,19,157
286,20,182
286,21,158
286,22,138
286,23,133
286,24,138
286,25,115
286,26,100
286,27,110
286,28,123
286,29,99
286,30,100
286,31,104
286,32,120
286,33,105
287,0,105
287,1,111
287,2,92
287,3,114
287,4,99
287,5,123
287,6,139
287,7,159
287,8,145
287,9,165
287,10,172
287,11,172
287,12,194
287,13,178
287,14,188
287,15,189
287,16,181
287,17,165
287,18,168
287,19,148
287,20,127
287,21,103
287,22,111
287,23,92
287,24,78
287,25,72
287,26,87
287,27,79
287,28,71
287,29,81
287,30,93
287,31,112
287,32,90
287,33,83
287,34,86
287,35,80
287,36,82
287,37,95
287,38,99
287,39,109
287,40,108
287,41,128
288,0,110
288,1,118
288,2,96
288,3,92
288,4,77
288,5,75
288,6,90
288,7,108
288,8,94
288,9,106
288,10,107
288,11,125
288,12,103
288,13,93
288,14,115
288,15,95
288,16,95
288,17,87
288,18,68
288,19,52
288,20,65
289,0,114
289,1,112
289,2,88
289,3,84
289,4,73
289,5,79
289,6,85
289,7,98
289,8,100
289,9,107
289,10,102
289,11,125
289,12,150
289,13,143
289,14,146
289,15,129
289,16,116
289,17,128
289,18,144
289,19,168
289,20,192
289,21,184
289,22,160
289,23,179
289,24,158
290,0,112
290,1,136
290,2,127
290,3,117
290,4,130
290,5,155
290,6,156
290,7,133
290,8,145
290,9,123
